cid,text,time,author,channel,votes,photo,heart
Ugz-C1lHUI-X8ork5bd4AaABAg,albedo becoming elsa is everything,1 maand geleden,Maighan Graham,UCRtxCdZ2bpgyxocGl0Kx9nw,0,https://yt3.ggpht.com/DR9ZlJwJiqJKFjYfqWwSN59lV8tjeQqvNmTDrcssxGgKQHJLoYdoExegcDP1-PjuPkJLe9QBtQE=s176-c-k-c0x00ffffff-no-rj,0.0
UgwNHALfUufVJx3B1d94AaABAg,Benny Boi gets a trailer slot... what a time to be alive,1 maand geleden,jUnchiiだよ,UCb2-zM2naPN2fTPJZFx8WxA,0,https://yt3.ggpht.com/8YC6Uyj_dRTTKv77xi9Q-NZXRoSAKFa4Y8O9ZhmXYt0p5wt1onBRVu_g7Ls6JPcZ96o76BIl-HY=s176-c-k-c0x00ffffff-no-rj,0.0
UgxkA0d6ssCvu0AsPqJ4AaABAg,This already looks so lit,1 maand geleden,Fio,UCUCm9qqJ-8Tkj5KyFSdiBRA,0,https://yt3.ggpht.com/dB80tPWjCM_CzFIfeezWeREwh_M8GLAW70Hjx8Ue5Sbfg2qaGd7x01sW0BVi0c5w1YzIWmQAKg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx5UV9-q16_vXnB9sh4AaABAg,"Alright where did Cryo Albedo come from like damn. Could he do this from the start and we only found out now or someting during the event caused this?

Is he using Alchemy to turn water vapors into ice FMA style or does he have actual cryo elemental powers?",1 maand geleden,Oblivion,UCkA07psdWYwK6Xe9JUvImzA,1,https://yt3.ggpht.com/ytc/AKedOLQwKWT8ufZjJhfPPxbtnBJ4-AI_PRPu_FrWR-4zqA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyLPQ7tVF2w_8YfM9d4AaABAg,"Ok, time to save those preeeeecioussssss primogems again for Itto. 😎🤣",1 maand geleden,darkagentJAY`111™,UCpNtjgdOuk0lkGZIQgL89PA,0,https://yt3.ggpht.com/mbyzCOb_soJ70OOd6Fq3kwkyCp67XNouWM1UxHvwyaEbm1NQ3cUAIGHGc-eYdkbt5yb9HOir6w=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy3NVx8SD4bxHfbz9V4AaABAg,"so beautiful, it would be prettier on nintendo switch!",1 maand geleden,Alison Luiz,UC4jJIEZ_jXJWMVIMECM90Eg,0,https://yt3.ggpht.com/ytc/AKedOLRLpNFw41BdNweyoQkWcFyW79JKtT95vp7yM015XOo=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz97bpQNGl-QHGwDR94AaABAg,is it just me or is this one of the best trailers :///,1 maand geleden,Sett Kaisel,UCgsGPHQfwtRfwiTJV6AwaTw,0,https://yt3.ggpht.com/ytc/AKedOLT6z37Cu8W1LNpov2IhF5zogNR3PL-T5rYgcffCuA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzq3N3TyfdIciBsvz94AaABAg,If albedo is dying I'm gonna cry,1 maand geleden,k3nmars,UCZKDU-2vFrW3puD3lxTHYuQ,2,https://yt3.ggpht.com/ytc/AKedOLTr7TnlZe0xWLObnhUh2KwLouxNrr0uyO8_3-LY=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz1RcVXfi5JZeAJhSR4AaABAg,"My heart in the start of the teaser: OH GOSH NEW TRAILER IM SO ANXIOUS 
My heart after seeing the trailers: “having a heart attack”",1 maand geleden,Elisa Lima,UCmc290se94kt9QkzwscWUPg,0,https://yt3.ggpht.com/ytc/AKedOLSqs3SzfDUDc5znnPob8sgRO9RhSrrrTU5w_w=s176-c-k-c0x00ffffff-no-rj,0.0
UgxALGCV7EZNbRrMLFZ4AaABAg,Elsa + Albedo = Elsabedo,1 maand geleden,Gendis,UCG2vkIdWob7ucRUatNLufWw,0,https://yt3.ggpht.com/M61datdJU17umzfm67_QxqCNUxI3DH7oJJQhLlH5RB_q4EkoGXEopFpE8dPyOP4kXB_aVglxzw=s176-c-k-c0x00ffffff-no-rj,0.0
UgyD1zAtEOAXPk9nZ5l4AaABAg,Finally a hangout event with beidou 😍,1 maand geleden,Saideep Naik,UCuHnMwM2KJAXSl09ZMRm6mg,0,https://yt3.ggpht.com/ytc/AKedOLSgrwmcu6OlzQqqGTwnL8CZ4pvbvwmDgAwuJc2l=s176-c-k-c0x00ffffff-no-rj,0.0
UgyRhSmYgNS_RcXItut4AaABAg,WE FINALLY GONNA GET ALBEDO LORE YESSS I'VE BEEN WAITING FOR AGES,1 maand geleden,quantom,UCLg2Swi4PIm0vd81-zpSnuw,0,https://yt3.ggpht.com/ytc/AKedOLTn4b0S9KSPWO2p8JT8nbkh34oAUiAnzasajElx=s176-c-k-c0x00ffffff-no-rj,0.0
UgyjPF5N8kTtSP3GbLt4AaABAg,"The game is getting more and more interesting. With every update it brings.. 
And with some surprises. 
As for example some new character like that Arataki itto. 
Well this character is super cool, you can see that this character is very strong arataki itto. And more if you have, a sword, or a Club. 





Apart from all that... In the game they should put a coat for each character, so when they climb the snowy mountains the characters do not give them any cold. 



Because every time you try to go to the snowy mountains, with the characters, it immediately gets cold to the character. 

And his life bar is gradually being taken away. And then we have to go back to a tower of those to recover the life of the characters. 




So what they should do, is that put a coat to each of the characters. By the time we go to the snowy mountains. Do not be affected much by the cold. 









Because every time you go to the snowy mountains with the characters, immediately the cold, it makes the characters accelerate. 







Better and the sooner, put for the game, well-warmed coats for each character. 
🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂:-).",1 maand geleden,YLE MENDOZA VERA,UCE3T0wF04iuP2e-oDtC2v0Q,0,https://yt3.ggpht.com/X88a6KLpuVR5EuxTpJs7HBIjaGxG_s3u9dXPKntBiDHCkxodLwv2HEA1UGVAKHyj4Y5i_K7mpQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwyYOTAkygeHeDznKF4AaABAg,"The hell, cyro albedo?",1 maand geleden,SvvanKieL,UCxK8OPMikxyRjfiGamrwiTw,0,https://yt3.ggpht.com/E6Pb61j-QE2tmOtKrXA3Ql8TWR0sWRiCT52FDP9kfVRCqi3w0ivpWPDkoMIP2sR_9mgL-Qy7gg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyQNyvwtAHMzCVWo4V4AaABAg,"Yep. This trailer is the most insane one .
Especially the albedo one. Can't wait to see what NEW things gonna come  to our journey. 😄😄😄😄😄😄😄",1 maand geleden,Shin Jon,UCICZO1QRaIpDEwMw1zOBKwg,17,https://yt3.ggpht.com/ytc/AKedOLTCOa-kGJE5Y2kNDyLgTYEei7Y02_4kP7d3nhUI=s176-c-k-c0x00ffffff-no-rj,0.0
UgyCOmrpsk0D48PFNcR4AaABAg,Gonna bet that the abyss is behind this,1 maand geleden,islowclick,UCC_yL0QOz7DBtWNkjTKc7Aw,0,https://yt3.ggpht.com/ytc/AKedOLR8vSFu_KDmrtr2jiDUjn9Dzt1ZPDtNh5eE6INZHg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzpA4u2_IC0JxkJqoZ4AaABAg,"2:40 also if you notice, Albedo is using Cryo there. It might be a delusion",1 maand geleden (bewerkt),RerereRechro,UCNw9OgpL1XtvyQqR6uxVpFg,0,https://yt3.ggpht.com/T9sgDp33zk4YP2WX0_eE6kYt9LCHLRIuh7kaY-QRTZdFa6FcvFjKsDCrfMFYdg_E6GlhX1cPaaQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwRZjK983PZnGOrqr94AaABAg,Liben is back! LIBEN IS BACK!,1 maand geleden,Black Moon,UC4CMWTN-4phR46vlUcS7abA,0,https://yt3.ggpht.com/ytc/AKedOLQ89ALBnknyaOtKEVENoupxZpR-jPOyyXvyl-7K=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzq3N3TyfdIciBsvz94AaABAg.9UduBMUqlZF9Udx3eNJprS,"him going batshit is enough to make me cry :,)",1 maand geleden,Melina Margareth Almaden,UC4dYwQP_6-8SpDiF25NWLtg,0,https://yt3.ggpht.com/ytc/AKedOLR4CNN6m34eDdSMs57JVdq6z6sJ-PWflyBeK5TF=s176-c-k-c0x00ffffff-no-rj,0.0
UgyjPF5N8kTtSP3GbLt4AaABAg.9Udu9HSZUYO9UdvKt1pP-3,Wowww https://youtu.be/FSSFgWlDbJU….,1 maand geleden,virtual Agent,UCQB36HztKW8OvZOvPzD-cSg,1,https://yt3.ggpht.com/ytc/AKedOLSTTDcPaua1lvdcFZ1X5xdwYfqK1ksQN7XnSA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyQNyvwtAHMzCVWo4V4AaABAg.9Udu8KvZVtx9Udv7EYWPIA,Wowww https://youtu.be/FSSFgWlDbJU….,1 maand geleden,virtual Agent,UCQB36HztKW8OvZOvPzD-cSg,0,https://yt3.ggpht.com/ytc/AKedOLSTTDcPaua1lvdcFZ1X5xdwYfqK1ksQN7XnSA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzts1-83WnCyyNNa1d4AaABAg,"Everyone:this trailer is so cool
Me:BENNETT",1 maand geleden,ToneDeafBard,UC1dVDtUUM1qdHRovfP2S6rQ,0,https://yt3.ggpht.com/XGnpXHd2pKdwU5t3FubYdShijs4DYD7S2ESVezC_1c5Vfze1YqjztiLhUznIIQeiHyZj9Hz4SPs=s176-c-k-c0x00ffffff-no-rj,0.0
UgwTLk3ycBj7Vps5q994AaABAg,"Круто, Альбедо напился и громит",1 maand geleden,MarkKrips' Guys,UCUKrn_kW-3lNxHzR5p4pQVA,1,https://yt3.ggpht.com/ytc/AKedOLRiZLE_kR-NhQd9SEaChq16clPkpn84anaAvDt8ag=s176-c-k-c0x00ffffff-no-rj,0.0
UgwqS9VqncqXUBxVwL14AaABAg,"2:48 
Bennett whipped out the Ult. Albedo is done for.",1 maand geleden,Damien Fritz,UCSK1IwR3cX1p2eJGanr9ZSA,0,https://yt3.ggpht.com/ytc/AKedOLQTuDPZMnRqAXU9Kbn_h9hecXZF46qVqf54tLbL=s176-c-k-c0x00ffffff-no-rj,0.0
UgzUQqqopodNd3gqvrV4AaABAg,Itto Itto Itto Itto Itto Itto Itto Itto Itto Itto Itto Itto Itto Itto Itto manifesting my mans,1 maand geleden,• Bun •,UCFW_JsuJhImJs9PPHbuS4jQ,0,https://yt3.ggpht.com/ytc/AKedOLRDabZpPxZfX5acFgvSbiRfNkryfxGt2sEzGxRLxA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyuODAQfyM0ZQtTo094AaABAg,why ?,1 maand geleden,sadxx jojo,UCzssWGm3ituzRSKSzaiKY3g,0,https://yt3.ggpht.com/ytc/AKedOLR_ekMWu1_ffpAc4U_BOE4dFO_vNko_CY6GnXX77GkCmyU2u3K1qLukfP5F2gwR=s176-c-k-c0x00ffffff-no-rj,0.0
UgxgjoWJZLm7vccdkm14AaABAg,Amber holding her bow at the back like she’s going to deal 200k from her aimed shot 💀☠️,1 maand geleden,D,UCi7cCrLLkG0ABuDcG0HLqWg,0,https://yt3.ggpht.com/JgbAyPqQOjMeSjK7AGNLLqxes9EA5AXrApYp-uTgngX_wHx3nOmSQleC-5_85idONgQYuTlyqw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzvsPuUXApsZM1nul54AaABAg,The way i am screaming istg mihoyo pls let me have albedo,1 maand geleden,yuuki4646,UCB_ls5Pf1tr8KZxi9L0K3IQ,0,https://yt3.ggpht.com/yV-LNozuVREUgkdLW3quFyJ3wie5aYe1vxqzN-4rE8ho9AlpEhfVIyMhiYBiubLgDeDy6BcGBw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx_t32UkVHyFBv2ech4AaABAg,"ЖЕСТЬ У МЕНЯ СЕРДЦЕ БЬЕТСЯ, Я ПЛАЧУ И РАДУЮСЬ, МОИ ДЕТКИИИИ",1 maand geleden,Ad Ay2891,UCeL8Mv0cWA4ywHjz8fQ_8MA,3,https://yt3.ggpht.com/ytc/AKedOLRmIRYarFORGWQJLiDjSBQ0TyjqNVMn6r2Hv8fw_Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgzfsAIlE93X4CuQRDZ4AaABAg,"Other characters in This 
video: having a COOL weapons

Traveller:DULL _BLADE",1 maand geleden,BOGGART,UCUyrMN4EnEhUL1StQjCsQkA,0,https://yt3.ggpht.com/ytc/AKedOLRDrU-1R-OT8lj_gUaE1YnF-GbMVS17Jrwp4VeyC4D8a58kucTrPVWfTQjyojYC=s176-c-k-c0x00ffffff-no-rj,0.0
UgwXd8mU6X6jsmeFL_N4AaABAg,ALBEDO???,1 maand geleden,[lady arcane],UCMxK-5UFSCsaUZ2suBDIM2Q,0,https://yt3.ggpht.com/115LKFnDicAN-sS4bHy5S0SLEnjKfBjjorTBWaCsEhJE6QSSftxLDjjyIDSCzxZh-SYrq1r6YdI=s176-c-k-c0x00ffffff-no-rj,0.0
UgzU9Bz6Q3T3GWG2_8x4AaABAg,"Imagine Albedo really become the Nutcracker this Christmas.... (A puppet, and the OST always gives me the shivers) and Eula becomes Elsa 🤣
And who is the EN VA of Arataki Itto???",1 maand geleden,J374338,UCE3jKOY7oRkICvZAvGBfysQ,0,https://yt3.ggpht.com/ytc/AKedOLSdqznmHbCVUcw_KQn3FoIv0tbVzsRIkT6Vz-7w=s176-c-k-c0x00ffffff-no-rj,0.0
UgyeMP-O6VLeU719NRB4AaABAg,"I just blew all my ingame savings on Homa, now I gotta try and get Broken pines AGAIN!...",1 maand geleden (bewerkt),Kazari,UCwwZoCZSn84XkoxcgPkiAhg,0,https://yt3.ggpht.com/ytc/AKedOLSn_A4qkryJ3Be95xi0Q820blRW5D-7zJ3eHOTANg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzFsWERNIR26aB4Kgx4AaABAg,Albedo kenapa dah sampe archon pyro turun tangan 😂,1 maand geleden,Yusuf Akbar,UCiGhcCbI45a2SxHIVx9dlJQ,0,https://yt3.ggpht.com/ytc/AKedOLRiA4qnlJ6EDewDgLkAVEPxFBWPKasLsR5gepR58g=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzc5NLgk6CXnlizvZ14AaABAg,Albedo went crazy??,1 maand geleden,doo soki cry,UCkidpuYb5a7b6Cbg9gHkaIw,0,https://yt3.ggpht.com/ytc/AKedOLS5zr6D17KnI3JKgJflviJ7seftz_q7-ZlqgHzMNg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxA2ZbiCwdnsnHrtmB4AaABAg,ALBEDOOOO,1 maand geleden,Daphne,UC58I9Bw0Fw6w2mYFIaNubtA,0,https://yt3.ggpht.com/ytc/AKedOLQzeOC4C5agyEXShflU4bTceDh2-8keO8FolOZnXw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwnRRly_SYAom0xJFV4AaABAg,Albedo mad cuz some of those research are lewd drawings of-,1 maand geleden (bewerkt),4eyedfreak,UCG9zaE47pKr3M4fSu2KIpMw,0,https://yt3.ggpht.com/6V286dMcZtpCB0BZUqmDbcf0Yy8UFNN_Zvz7UrarwzUubrkZ3FJma-O0MmZqvnJcjY4Fn1Xp=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz7C3tj-y0JBhsuq3d4AaABAg,meh.,1 maand geleden,Skuld a Gamer,UCLMkUEprTytm07DtGwOqxSg,0,https://yt3.ggpht.com/ytc/AKedOLSAZ2KaoUcbBhFK640hUmeVThvoYew1w2-dtXzi=s176-c-k-c0x00ffffff-no-rj,0.0
UgxBvibF3BHTSMxJHy14AaABAg,albedo uses his left hand while using cryo as opposed to when he’s using geo,1 maand geleden,fit,UCu7aYf0mMIitkkNEw0DKY5w,3,https://yt3.ggpht.com/zLkS7DZTFkvplZIiy68S3rDQdHFs_Ma_a2LjlO56dRjtNNb2WwK4J-fVBDf3Qe-B0SEKyS72Lg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzPGstTkwqLmoFH8n94AaABAg,I know im out of pocket but when they gonna do a Ganyu rerun?,1 maand geleden,Loren Ziegler,UCEf7tugt2lSNSSKK27i00Yg,0,https://yt3.ggpht.com/ytc/AKedOLQqp7lXL1iVqYdxmA1AlfswWj-QuR2GqwQsDXLI=s176-c-k-c0x00ffffff-no-rj,0.0
UgxPPdeS5mkCKNaW-ox4AaABAg,"i think we should go home,i dont feel save",1 maand geleden,rip of ronin,UCpiJNi68bUgc8xyquQAP0Sw,0,https://yt3.ggpht.com/4IuIOfjvvx7xbFDeTO1N_DZMuhnf1Yo-8yjaKXNym-vRUrBMixwlLu4hzMHM-UHb9Zw66GxMNg=s176-c-k-c0x00ffffff-no-rj,0.0
UgwTLk3ycBj7Vps5q994AaABAg.9Udu7A2mZjm9UduABz2UWS,🗿+,1 maand geleden,Lina,UCzAeDgikiu259ZGwF9RgOOg,0,https://yt3.ggpht.com/5pQcV_Rpf-yPFP3i4iQEJG1lmSM7cssE-bAXeNf-tZjxBShFfRHHgANWys1Bapgz0gCfwZfMdA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzU9Bz6Q3T3GWG2_8x4AaABAg.9Udu5oQo6BL9UduVHnIxMH,https://youtu.be/aFEXuvyLNB8,1 maand geleden,Resik Chanel,UCl2CMhtSFawV2QSPQk4mVDg,0,https://yt3.ggpht.com/-4ecJ8dBlxykKVVRiq5ze3f1b2pvR7XNxC2sbAn9H0l0sS7szLune7KACoYacYs2TSEjzqNi=s176-c-k-c0x00ffffff-no-rj,0.0
UgxBvibF3BHTSMxJHy14AaABAg.9Udu4-HAHGK9UdvDipQy9O,Wowww https://youtu.be/FSSFgWlDbJU….,1 maand geleden,virtual Agent,UCQB36HztKW8OvZOvPzD-cSg,0,https://yt3.ggpht.com/ytc/AKedOLSTTDcPaua1lvdcFZ1X5xdwYfqK1ksQN7XnSA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzckS3rVGzaWkKezE14AaABAg,I am going insane,1 maand geleden,yoypoyo,UCU4TRkXHVDvo3hsJq5cvKzQ,0,https://yt3.ggpht.com/hUwmbXlNSjTtHQ9UnLkWiMwq2iCKXPZLkHtxq93hIwy67xfFs69EsoCBcbE8p_F0u2jMjS8I=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwc5Tzxbw2XEsoJLYt4AaABAg,"Wait, Timmie go to dragonspine?",1 maand geleden,Mulky 57,UC0HgS3FmCCDA4eAL1VudAVQ,1,https://yt3.ggpht.com/ytc/AKedOLSKWrnlQrFOinpQt-G4tR9PTH_Q6EqWOyMKczWAhA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyt_WE5k_c-b-wAn1Z4AaABAg,a furry,1 maand geleden,lenteja,UCM_4bUXJR97Wh650MCD23aQ,0,https://yt3.ggpht.com/ytc/AKedOLTo40dVu2wxpjM0U06lXUfdyZBUgZZAnVxypJaWyw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz-1qpaBJ6dMXzwv-l4AaABAg,YOOOOO WOOOOO HOOOOOOO,1 maand geleden,Ameko,UCiJtuO98HcsLYHt3p4oFKGg,0,https://yt3.ggpht.com/K_KwyDNCSWAM4OR1qBbf1hbE-eShXz_tzGlU2Zega8MnOO7lPDMuT10m3FZLto0Dm3lhERLeiw=s176-c-k-c0x00ffffff-no-rj,0.0
UgytMuj012xjvgSfTZp4AaABAg,Tf is timmie doing over here,1 maand geleden,Alice Lockwood,UC7r63ncwZQJK4h8MQZAEMIw,0,https://yt3.ggpht.com/ytc/AKedOLQu4GgP3rMOS72J5Na_oIGkt_4UJTCNXiV71jD7ww=s176-c-k-c0x00ffffff-no-rj,0.0
UgyJZ4pvUVmln9pmLgt4AaABAg,"Eula: “Dragonspine is more dangerous than ever”
Albedo: ""Vengeance will be mine!""
Eula: ""Wow, that was unexpected...""",1 maand geleden,Daniel Reis,UCQr8VqR58noo9qXm2KRgfGA,"3,6K",https://yt3.ggpht.com/ytc/AKedOLQa_wkpxOQI6VXZ5L61dOfKWAu7gRuEYdZS3cHKjfA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxoCOynQquJJjh9cVt4AaABAg,barry allen que demonios has hecho de nuevo :O! dark albedo!,1 maand geleden,Adhler ML,UCndXiVRGtaQdOm0hAeZ4gpQ,0,https://yt3.ggpht.com/ytc/AKedOLT63-zHbRrA82UbuerJpJOKjLd6rW5m7yWvclQJ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxnjV1xZiFKleJQRph4AaABAg,"So who’s coming first, itto or albedo?",1 maand geleden,xi,UCY1cVvIDgHrbdcIZ8kHafrg,0,https://yt3.ggpht.com/F76loY3HKtVxbsTDMC0utrUTx_XFbN_J9HwQ8_ImpU1YJeJ4DfK8jChNX1ojd0ppISPJzv0N=s176-c-k-c0x00ffffff-no-rj,0.0
UgzxL93aZisLRoz47EF4AaABAg,"others : mostly talking about albedo or itto

me : ""HOHO... DATE WITH BEIDOU IKKUUZZZOOOOOO""",1 maand geleden,Seirei Midorikawa,UCfrtqnbbGJjcNnPIqBwDlAA,0,https://yt3.ggpht.com/ytc/AKedOLSXg0nd9uhOaKY6ZXuQBR9XlyvZTazgYb3HehZudw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwcwwPDs4CaKmY6HtV4AaABAg,Albedo trailer but what i see its benett trailer,1 maand geleden,Kuramy Zell,UCy00DKvVLhaZ_iAzUID8WhA,0,https://yt3.ggpht.com/ytc/AKedOLQgDfK9Myvz0pYA2NDtzshrgf23UKFNjvx7KiW7UJwt98-8d_D0bZgpwRf7h30P=s176-c-k-c0x00ffffff-no-rj,0.0
UgxVBxBogQOKpfgzfZt4AaABAg,WHAAAAT? ALBEDO USING ICE VISION POWERS????? also oh man I hope I have enough primogems for itto,1 maand geleden,Fernando De Carlos Malcher,UCOSaOiTUwh1rq2DjdaH4p3A,0,https://yt3.ggpht.com/ytc/AKedOLQ0oS64nLZYaVVOJkJtpdvwZVYARVbEwR7iTQMR=s176-c-k-c0x00ffffff-no-rj,0.0
UgwBPUzGmLAw6pfgelx4AaABAg,Nobody is gonna talk about how Bennet can finally be the main character of his story? That boy literally dodge all those icicles without getting hit. (2:45),1 maand geleden,wasdboi,UCeA_A8Hb76qSW1KpUt1EUWQ,625,https://yt3.ggpht.com/ytc/AKedOLRc44c8nQma0Rpo-BEXThL79ey2K7FnUDbrE589KkfraqXlChG4t26-PfAS-XXP=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw1-qkqWK8Kt38kUJx4AaABAg,The 2.3 is gonna have some of the best banners and events for sure,1 maand geleden,mocha-chan,UCRfn0M_lXpGBnPq88fLGQgA,9,https://yt3.ggpht.com/sehkGJtgGo049L9SeMwlfxBVSO_T4365nfdzEcpBuVz1o-PTBGYG1pY8vWj-VD7Ap2sYTIp2Sw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwqJgb2zweZ9YXa6fd4AaABAg,EEEE IM SO EXCITED FOR 2.3,1 maand geleden,i like pancakes,UC3DX6ITKS1qyJkXbW-qNrRQ,0,https://yt3.ggpht.com/5Q0-EKvT6F8UojrE57xXINKSUBEjFNP1pZCoSGWWyjmqHVrzwj6pvAe_msFWDUJV-6U9nqxt4w=s176-c-k-c0x00ffffff-no-rj,0.0
UgwNLfRwXJc1QqLLzix4AaABAg,OH YES,1 maand geleden,Erena Tress,UCGbWSJcUER7Li0wykfkqw9Q,0,https://yt3.ggpht.com/ytc/AKedOLTCrhCUDE4KB6X7GjZ39VVNrx1PaILiBMlFrxNjjQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyG5O2HZUEpVNVlCkF4AaABAg,"itto's captions: ""SHADDAP, WOULD YA??????""",1 maand geleden,宵宫,UCtTVu9r2CF2VRA0IbA-JEkQ,401,https://yt3.ggpht.com/Vmzfoco7TlTjKyAhXCMlPkdVKW6rBv5wLHbrrn9lfx6VCpfpVmVkDRf6rWfimRxwMPJpeyWk5Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgyH4Y8OxalWmSwx1Ul4AaABAg,Ok but can we all just appreciate that Bennett moment. That's my boy,1 maand geleden,Nikki,UCgnsXi4dGo-mQKJPlYeXN9w,1,https://yt3.ggpht.com/ytc/AKedOLRzt6ZcNZx-lrUzExT4AaT4mXAQRTb4RGcvkMNa=s176-c-k-c0x00ffffff-no-rj,0.0
UgySP6cHPyJHN2Q2OoR4AaABAg,Look: Eula does not have her vision. But Albedo skills now are Cryo.,1 maand geleden,𝚂𝚑𝚢 𝙶𝚞𝚢.･*:｡,UCtIP9S2lgVIyU5xqQTwqIJw,1,https://yt3.ggpht.com/ytc/AKedOLT03F10tM6e19N-1cmbsTxVBu6zmGOILHbdL8QdGw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzgLk9-kaHitumAcnt4AaABAg,Within an hours,1 maand geleden,vr gamer,UCyA6aFpzNEoa7snnE0StAeQ,0,https://yt3.ggpht.com/-iswbZBArAzBCq53zL-ykvPzn1KftNRV3jDsFUfcOiJx73yPdH4o09yabi3mVdjAGl6R8WDoIA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzPm9eMiW5u9CcqIe54AaABAg,why is bennett naruto running 😭😭,1 maand geleden,Tam Doerfel Hill,UCRW31vyepb02iEpL2W_zvAw,0,https://yt3.ggpht.com/ytc/AKedOLRQM_YnM9iqQU2VyeSfdVK98eKquaap2zc2PKo9qH8=s176-c-k-c0x00ffffff-no-rj,0.0
UgyJZ4pvUVmln9pmLgt4AaABAg.9Udu2_QBvYa9UduDDbvIlU,"https://youtu.be/QMzBKB5uErc
Finally its heree..",1 maand geleden,fine,UCgkdXi27v4Fz-bMQnRhLd1Q,4,https://yt3.ggpht.com/pPsis1zQ1HAS3HT19HwsynaQASDXY86luZh7dmvPbT6mLJEs8gZFoaEPVsOqClFIUwoBSzcC0g=s176-c-k-c0x00ffffff-no-rj,0.0
UgyJZ4pvUVmln9pmLgt4AaABAg.9Udu2_QBvYa9UdvYwVMDpx,"Here
https://youtu.be/_RbDC9EPtQc
yo...",1 maand geleden,Tommy Gaming 🅥,UClw63oJx2QP7SJeHGgVH3nw,1,https://yt3.ggpht.com/JLcESNR32-PA7KJKJxb_iVu9HqXN9-Y2_7JTurB8nXrStZWwDbdB_lNv5cvAIzlp6EQHQcIxdw=s176-c-k-c0x00ffffff-no-rj,0.0
UgyJZ4pvUVmln9pmLgt4AaABAg.9Udu2_QBvYa9UdvlkqcJ0k,Bruh,1 maand geleden,newbie,UC2S4ElXu5WfMEyjsKcgskuA,0,https://yt3.ggpht.com/WXYDVfrH9Q5OlpeuZB2ZYZU7yi-BJyQupFRMToth1yml7y2_bT-eC0mtK4-ZPnS66Hm7dknSdg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyJZ4pvUVmln9pmLgt4AaABAg.9Udu2_QBvYa9UdwjKeVd0g,if it's more dangerous than ever then idk how I would survive in there for three seconds 💀,1 maand geleden,宵宫,UCtTVu9r2CF2VRA0IbA-JEkQ,40,https://yt3.ggpht.com/Vmzfoco7TlTjKyAhXCMlPkdVKW6rBv5wLHbrrn9lfx6VCpfpVmVkDRf6rWfimRxwMPJpeyWk5Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgyJZ4pvUVmln9pmLgt4AaABAg.9Udu2_QBvYa9UdwkwGagz3,...,1 maand geleden,Tvorch Tvorch,UCID77VwnIELualO19jrR0cg,0,https://yt3.ggpht.com/ytc/AKedOLRKMhpJzaB85S5BHcjvLE-YIjXM_aU5gJ-pFA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyJZ4pvUVmln9pmLgt4AaABAg.9Udu2_QBvYa9Udy7YLbmw7,Eula:Finally a worthy opponent,1 maand geleden,Mindkiller,UCr3AJGb1pxPHKcIHi3QX9qw,15,https://yt3.ggpht.com/ytc/AKedOLS__F0fAPrdcWcJiufbBvdCclxdCt8KJNK0Jq0DZA=s176-c-k-c0x00ffffff-no-rj,0.0
